지역,아파트,면적,가격,층
경기도 화성시 반송동,시범한빛마을케이씨씨스위첸,84.6517,36400,8
경기도 화성시 반송동,시범한빛마을케이씨씨스위첸,84.7328,40000,6
경기도 화성시 반송동,시범한빛마을한화꿈에그린,84.8,49800,20
경기도 화성시 반송동,시범한빛마을한화꿈에그린,84.79,44200,11
경기도 화성시 반송동,시범한빛마을한화꿈에그린,84.8,49000,7
경기도 화성시 반송동,시범한빛마을한화꿈에그린,84.8,51000,12
경기도 화성시 반송동,풍성 위버폴리스,121.5781,47000,24
경기도 화성시 반월동,e편한세상 반월 나노시티역,84.97,35600,5
경기도 화성시 반월동,e편한세상 반월 나노시티역,84.97,39500,17
경기도 화성시 반월동,e편한세상 반월 나노시티역,75.44,35400,27
경기도 화성시 반월동,e편한세상 반월 나노시티역,84.8,42000,22
경기도 화성시 반월동,e편한세상 반월 나노시티역,75.94,35950,4
경기도 화성시 반월동,e편한세상 반월 나노시티역,75.44,36750,17
경기도 화성시 반월동,e편한세상 반월 나노시티역,75.94,36900,20
경기도 화성시 반월동,e편한세상 반월 나노시티역,84.97,35400,2
경기도 화성시 반월동,e편한세상 반월 나노시티역,75.89,37600,27
경기도 화성시 반월동,반달마을두산위브1단지,102.817,30700,5
경기도 화성시 반월동,반달마을두산위브1단지,133.838,37000,8
경기도 화성시 반월동,반달마을두산위브1단지,133.838,35000,8
경기도 화성시 반월동,반달마을두산위브1단지,133.838,35500,5
경기도 화성시 반월동,반달마을두산위브1단지,84.927,28250,6
경기도 화성시 반월동,반달마을두산위브1단지,84.927,28100,13
경기도 화성시 반월동,반달마을두산위브1단지,102.817,32000,12
경기도 화성시 반월동,반달마을두산위브2단지,84.927,27400,7
경기도 화성시 반월동,반달마을두산위브2단지,102.817,30700,14
경기도 화성시 반월동,반달마을두산위브2단지,84.927,27700,10
경기도 화성시 반월동,반달마을두산위브2단지,84.898,30000,11
경기도 화성시 반월동,반달마을푸르지오,59.964,23000,13
경기도 화성시 반월동,반달마을푸르지오,84.899,27500,8
경기도 화성시 반월동,반달마을푸르지오,84.899,26800,14
경기도 화성시 반월동,반달마을푸르지오,84.899,24700,1
경기도 화성시 반월동,삼성래미안2차,84.987,19400,1
경기도 화성시 반월동,삼성래미안2차,84.987,20400,12
경기도 화성시 반월동,신영통현대1차,134.97,31000,8
경기도 화성시 반월동,신영통현대1차,119.79,29000,9
경기도 화성시 반월동,신영통현대1차,119.79,28000,5
경기도 화성시 반월동,신영통현대2차,119.79,26500,2
경기도 화성시 반월동,신영통현대2차,158.75,30000,16
경기도 화성시 반월동,신영통현대2차,158.75,30000,14
경기도 화성시 반월동,신영통현대2차,158.75,31000,17
경기도 화성시 반월동,신영통현대2차,84.99,22500,12
경기도 화성시 반월동,신영통현대2차,119.79,24600,2
경기도 화성시 반월동,신영통현대2차,119.79,27400,8
경기도 화성시 반월동,신영통현대2차,119.79,26000,8
경기도 화성시 반월동,신영통현대2차,119.79,27000,11
경기도 화성시 반월동,신영통현대2차,119.79,27000,4
경기도 화성시 반월동,신영통현대2차,84.99,21200,12
경기도 화성시 반월동,신영통현대2차,119.79,28500,9
경기도 화성시 반월동,신영통현대3차,84.99,21600,2
경기도 화성시 반월동,신영통현대3차,84.93,20500,2
경기도 화성시 반월동,신영통현대3차,134.127,28500,5
경기도 화성시 반월동,신영통현대4차,67.5327,20400,2
경기도 화성시 반월동,신영통현대4차,84.9485,22500,2
경기도 화성시 반월동,신영통현대4차,130.4387,33000,15
경기도 화성시 반월동,신영통현대4차,84.9485,24000,11
경기도 화성시 반월동,신영통현대4차,84.9485,23000,5
경기도 화성시 반월동,신영통현대4차,67.5327,19900,10
경기도 화성시 반월동,에스케이뷰파크,59.9963,31000,18
경기도 화성시 반월동,에스케이뷰파크,59.9985,27000,3
경기도 화성시 반월동,에스케이뷰파크,59.9985,27000,2
경기도 화성시 반월동,에스케이뷰파크,101.8695,39000,1
경기도 화성시 반월동,에스케이뷰파크,115.4801,41000,4
경기도 화성시 반월동,에스케이뷰파크,101.8695,41200,15
경기도 화성시 반월동,에스케이뷰파크,84.9625,34750,9
경기도 화성시 반월동,에스케이뷰파크,101.8695,42200,22
경기도 화성시 반월동,에스케이뷰파크,59.9985,28800,16
경기도 화성시 반월동,에스케이뷰파크,84.9625,33200,15
경기도 화성시 반월동,에스케이뷰파크,84.9953,32300,11
경기도 화성시 반월동,에스케이뷰파크,59.9963,30500,6
경기도 화성시 반월동,에스케이뷰파크,59.9985,30700,9
경기도 화성시 병점동,구봉마을우남퍼스트빌,101.755,29900,12
경기도 화성시 병점동,남수원두산,84.9,19200,3
경기도 화성시 병점동,남수원두산,84.9,22000,8
경기도 화성시 병점동,남수원두산,84.82,19000,16
경기도 화성시 병점동,남수원두산,84.9,21000,16
경기도 화성시 병점동,남수원두산,134.97,25000,4
경기도 화성시 병점동,느치미마을2단지,59.56,18000,4
경기도 화성시 병점동,느치미마을2단지,59.56,19500,10
경기도 화성시 병점동,느치미마을2단지,51.86,15400,2
경기도 화성시 병점동,느치미마을주공4단지,84.99,21300,3
경기도 화성시 병점동,느치미마을주공4단지,84.99,20900,5
경기도 화성시 병점동,느치미마을주공4단지,84.99,21500,3
경기도 화성시 병점동,느치미마을주공4단지,75.99,21700,13
경기도 화성시 병점동,늘벗마을신창1차,111.195,27200,6
경기도 화성시 병점동,늘벗마을신창1차,84.925,26000,10
경기도 화성시 병점동,늘벗마을신창1차,84.925,26500,13
경기도 화성시 병점동,늘벗마을신창1차,59.997,20000,4
경기도 화성시 병점동,늘벗마을신창1차,84.944,23000,6
경기도 화성시 병점동,늘벗마을신창1차,59.997,19800,6
경기도 화성시 병점동,늘벗마을신창1차,84.925,24900,5
경기도 화성시 병점동,늘벗마을신창1차,84.925,27600,10
경기도 화성시 병점동,늘벗마을신창1차,84.925,22900,11
경기도 화성시 병점동,늘벗마을신창1차,84.925,22000,2
경기도 화성시 병점동,다정마을신한에스빌1차,84.8819,17600,2
경기도 화성시 병점동,다정마을신한에스빌1차,67.2567,19500,7
경기도 화성시 병점동,대창,84.97,20000,11
경기도 화성시 병점동,대창,59.83,17300,6
경기도 화성시 병점동,병점성호,84.965,17500,8
경기도 화성시 병점동,병점역 효성 해링턴 플레이스,84.9684,29500,10
경기도 화성시 병점동,병점역 효성 해링턴 플레이스,84.9684,28400,4
경기도 화성시 병점동,병점역 효성 해링턴 플레이스,84.9684,30000,10
경기도 화성시 병점동,병점역 효성 해링턴 플레이스,84.9684,28400,7
경기도 화성시 병점동,송화마을우남퍼스트빌3차,83.7357,17000,13
경기도 화성시 병점동,송화마을우남퍼스트빌3차,83.7357,16900,13
경기도 화성시 병점동,송화마을우남퍼스트빌3차,83.7357,17700,15
경기도 화성시 병점동,송화마을우남퍼스트빌3차,83.7357,15900,3
경기도 화성시 병점동,신미주,84.789,19500,13
경기도 화성시 병점동,신미주,84.789,18200,6
경기도 화성시 병점동,안화동마을우남퍼스트빌,97.1055,27900,16
경기도 화성시 병점동,안화동마을우남퍼스트빌,97.1055,26800,11
경기도 화성시 병점동,안화동마을우남퍼스트빌,101.755,30000,8
경기도 화성시 병점동,안화동마을주공5단지,84.87,20200,3
경기도 화성시 병점동,안화동마을주공5단지,84.87,22300,16
경기도 화성시 병점동,안화동마을주공5단지,84.87,23000,2
경기도 화성시 병점동,안화동마을주공7단지,59.92,18300,4
경기도 화성시 병점동,안화동마을주공7단지,59.92,18500,17
경기도 화성시 병점동,안화동마을주공7단지,51.72,16800,12
경기도 화성시 병점동,안화동마을주공7단지,59.92,18000,5
경기도 화성시 병점동,안화동마을주공7단지,51.72,16500,11
경기도 화성시 병점동,안화동마을주공7단지,51.72,16600,8
경기도 화성시 병점동,안화동마을주공9단지,84.87,23000,5
경기도 화성시 병점동,안화동마을주공9단지,84.87,23400,17
경기도 화성시 병점동,안화동마을주공9단지,75.79,22800,4
경기도 화성시 병점동,안화동마을주공9단지,84.87,22200,5
경기도 화성시 병점동,안화동마을주공9단지,84.88,22999,13
경기도 화성시 병점동,에스케이뷰,121.35,29000,6
경기도 화성시 병점동,정든마을신창2차,122.709,35000,17
경기도 화성시 병점동,정든마을신창2차,122.709,29800,15
경기도 화성시 병점동,정든마을신창2차,101.983,28000,22
경기도 화성시 병점동,정든마을신창2차,122.709,30000,7
경기도 화성시 병점동,정든마을신창2차,101.983,25900,5
경기도 화성시 병점동,주공1단지,59.47,15000,18
경기도 화성시 병점동,주공1단지,59.8,15000,3
경기도 화성시 병점동,주공1단지,59.47,16500,2
경기도 화성시 병점동,주공1단지,59.47,16500,12
경기도 화성시 병점동,한신,84.918,17000,1
경기도 화성시 병점동,한신,59.808,15900,6
경기도 화성시 병점동,한신,84.918,19000,5
경기도 화성시 병점동,한일타운,59.97,14500,8
경기도 화성시 병점동,한일타운,59.97,14800,11
경기도 화성시 병점동,화성병점양우내안애,74.27,26800,12
경기도 화성시 병점동,화성병점양우내안애,58.69,21500,6
경기도 화성시 봉담읍 동화리,동화마을동일하이빌,115.266,35800,17
경기도 화성시 봉담읍 동화리,동화마을동일하이빌,140.866,38000,9
경기도 화성시 봉담읍 동화리,동화마을동일하이빌,140.866,39000,8
경기도 화성시 봉담읍 동화리,동화마을동일하이빌,115.266,31000,19
경기도 화성시 봉담읍 동화리,동화마을동일하이빌,115.266,35200,23
경기도 화성시 봉담읍 동화리,동화마을동일하이빌,140.866,38800,5
경기도 화성시 봉담읍 동화리,봉담신동아파밀리에,84.9525,28000,10
경기도 화성시 봉담읍 동화리,휴먼시아동화마을(6단지),84.85,23700,15
경기도 화성시 봉담읍 동화리,휴먼시아동화마을5단지,84.91,22700,16
경기도 화성시 봉담읍 상리,청운마을신안인스빌,84.91,19600,2
경기도 화성시 봉담읍 상리,청운마을신안인스빌,84.91,21000,10
경기도 화성시 봉담읍 상리,청운마을신안인스빌,71.75,17800,12
경기도 화성시 봉담읍 상리,청운마을신안인스빌,84.91,20700,17
경기도 화성시 봉담읍 상리,청운마을신안인스빌,71.75,17000,20
경기도 화성시 봉담읍 상리,청운마을신안인스빌,71.75,18500,9
경기도 화성시 봉담읍 상리,한신,59.96,14000,4
경기도 화성시 봉담읍 상리,한신,59.96,15000,2
경기도 화성시 봉담읍 상리,호수마을동문굿모닝힐,84.978,26000,2
경기도 화성시 봉담읍 상리,호수마을동문굿모닝힐,84.978,27500,6
경기도 화성시 봉담읍 상리,호수마을동문굿모닝힐,84.978,28600,18
경기도 화성시 봉담읍 상리,호수마을동문굿모닝힐,84.9581,27900,9
경기도 화성시 봉담읍 수영리,수정마을동남메리트,75.0935,16000,19
경기도 화성시 봉담읍 수영리,양지마을쌍용예가,114.4442,24100,6
경기도 화성시 봉담읍 수영리,양지마을쌍용예가,84.2796,20500,13
경기도 화성시 봉담읍 수영리,우방아이유쉘1단지,84.9964,28500,5
경기도 화성시 봉담읍 수영리,우방아이유쉘1단지,59.9983,23500,4
경기도 화성시 봉담읍 수영리,우방아이유쉘1단지,84.9727,26800,11
경기도 화성시 봉담읍 수영리,우방아이유쉘1단지,84.9727,27650,14
경기도 화성시 봉담읍 수영리,우방아이유쉘1단지,84.9727,27650,14
경기도 화성시 봉담읍 수영리,우방아이유쉘2단지,59.9983,23000,9
경기도 화성시 봉담읍 수영리,우방아이유쉘2단지,84.9986,26950,9
경기도 화성시 봉담읍 수영리,한울마을신창비바패밀리1단지,97.1702,23600,4
경기도 화성시 봉담읍 수영리,한울마을신창비바패밀리1단지,84.7816,22000,10
경기도 화성시 봉담읍 수영리,한울마을신창비바패밀리2단지,123.3429,27000,10
경기도 화성시 봉담읍 수영리,한울마을신창비바패밀리2단지,84.7816,23800,22
경기도 화성시 봉담읍 수영리,한울마을신창비바패밀리2단지,123.3429,26500,9
경기도 화성시 봉담읍 와우리,다온마을쌍용스윗닷홈,84.5862,20000,13
경기도 화성시 봉담읍 와우리,다온마을쌍용스윗닷홈,84.5862,16900,2
경기도 화성시 봉담읍 와우리,다온마을쌍용스윗닷홈,84.5862,18800,10
경기도 화성시 봉담읍 와우리,다온마을쌍용스윗닷홈,84.5862,21000,9
경기도 화성시 봉담읍 와우리,다온마을쌍용스윗닷홈,59.8333,15800,11
경기도 화성시 봉담읍 와우리,다온마을쌍용스윗닷홈,59.8333,15800,17
경기도 화성시 봉담읍 와우리,동보와우리아파트,24.3616,6800,7
경기도 화성시 봉담읍 와우리,동보와우리아파트,24.3616,6500,5
경기도 화성시 봉담읍 와우리,봉담 센트럴 푸르지오,74.8151,28400,20
경기도 화성시 봉담읍 와우리,봉담 센트럴 푸르지오,84.6797,31500,9
경기도 화성시 봉담읍 와우리,봉담 센트럴 푸르지오,74.9123,28500,3
경기도 화성시 봉담읍 와우리,봉담 센트럴 푸르지오,59.8986,25100,6
경기도 화성시 봉담읍 와우리,봉담 센트럴 푸르지오,84.6797,30000,9
경기도 화성시 봉담읍 와우리,봉담그대가3단지,84.734,19800,3
